id,created,updated,locale,product,title,is_solved,solution,solved_by,is_spam,last_answer,answers,topic,tags,creator,content,involved,is_archived,is_locked,is_taken,metadata,num_answers,num_votes_past_week,num_votes,taken_until,taken_by,updated_by,operating_system,thunderbird_version,firefox_version
1601501,2026-09-01T12:04:58.304588Z,2026-09-02T12:55:01.479014Z,en-US,thunderbird,The message recipient doesn't show up after a search. Does anyone know how to fix this?,False,,,False,1844302.0,1843970;1844203;1844281;1844302;,search,thunderbird;windows-10;search;thunderbird-1540;,pilarekmateusz2,<p>The message recipient doesn't show up after a search. Does anyone know how to fix this? </p>,pilarekmateusz2;davidsk;Mapenzi;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:154.0;os:Windows 10;sanitized_product_version:154.0",4,0,0,,,,Windows 10,154.0,
1601510,2026-09-01T13:04:58.486065Z,2026-09-01T15:13:40.740499Z,en-US,thunderbird,"existing emails are not password protected, password only good to retrieve new emails. If you open Thunderbird and password window appears and hit cancel all existing emails are exposed for viewing",False,,,False,1843997.0,1843969;1843978;1843997;,security,thunderbird;windows-10;security;,brianbennert,"<p>existing emails are not password protected, password only good to retrieve new emails. If you open Thunderbird and password window appears and you hit cancel all existing emails are exposed for viewing. This is a security issue. </p>",brianbennert;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:ver 154.0;os:Windows 10;sanitized_product_version:,3,0,0,,,,Windows 10,ver 154.0,
1601512,2026-09-01T13:27:54.122264Z,2026-09-01T15:27:47.766170Z,it,thunderbird,Stampa fogli bianchi gli allegati delle mail,False,,,False,1844004.0,1844004;,attachments,thunderbird;windows-11;attachments;thunderbird-1540;,vivereintessuto,<p>Da ieri i computer con il nuovo aggiornamento di thunderbird stampano fogli bianchi solo gli allegati delle mail. Il resto delle stampe funzionano correttamente </p>,vivereintessuto;@next;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:154.0 64 Bit;os:Windows 11;sanitized_product_version:154.0",1,5,5,,,,Windows 11,154.0 64 Bit,
1601528,2026-09-01T15:01:27.469344Z,2026-09-01T15:01:27.469352Z,nl,thunderbird,Printen van bijlage in thunderbird lukt me niet meer,False,,,False,,,attachments,thunderbird;windows-11;attachments;thunderbird-1540;,vanbeek.sandra,<p>Bijlage Printen vanuit Thunderbird lukt me niet meer. Is hier een oplossing voor? </p>,vanbeek.sandra;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:154;os:Windows 11;sanitized_product_version:154.0",0,0,0,,,,Windows 11,154,
1601532,2026-09-01T15:24:26.959054Z,2026-09-01T20:21:39.054575Z,en-US,thunderbird,cannot send email,False,,,False,1844106.0,1844106;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1540;,info14519,"<p>Since this morning I cannot send emails but are receiving them. when I attempt to send an email i get the message ""Sending of the message failed., An error occurred while sending mail. The mail server responded:   We have detected suspicious activity from this mailbox. Please try again later.."" </p><p>not sure what to do? </p>",info14519;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:154.0 (64 bit);os:Windows 11;kb_visits_prior:[""/en-US/kb/cannot-send-messages""];sanitized_product_version:154.0",1,1,1,,,,Windows 11,154.0 (64 bit),
1601533,2026-09-01T15:33:55.044195Z,2026-09-02T14:34:55.420609Z,en-US,thunderbird,Thunderbird no longer receving gmail emails over last 6 days,False,,,False,1844338.0,1844089;1844338;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;thunderbird-1540;,swj33f,<p>Since 26 August I have not received any emails!   I am able to go to my browser &amp; see all my emails so I think fault must be with Thunderbird! </p><p>Help please.. </p>,swj33f;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:154.0 (64-bit);os:Windows 10;sanitized_product_version:154.0;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird""]",2,1,1,,,,Windows 10,154.0 (64-bit),
1601534,2026-09-01T15:37:59.491735Z,2026-09-01T22:48:14.038067Z,en-US,thunderbird,Thunderbird on Win11 will not send or receive emails,False,,,False,1844129.0,1844129;,connectivity,thunderbird;windows-11;connectivity;thunderbird-1540;,johnnowell,"<p>My current version of Thunderbird is 154.0 (64bit) on win11 pro. Was working fine until today when I noticed that I was not receiving emails and was unable to send emails. I did note this morning when I opened up thunderbird that I was not asked for passwords  for my 3 email accounts. Looking in security settings for all 3 accounts on security settings there is the following message when I hit test connection to server <strong>an error occurred connecting to <a href=""http://imap.virginmedia.com"" rel=""nofollow"">imap.virginmedia.com</a>:993.</strong> Also in general part of settings there is the message <strong>failed to check for updates</strong> </p><p>Any ideas as to what id happing here thanks in advance </p>",johnnowell;rednoise;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:154.0 (64bit);os:Windows 11;sanitized_product_version:154.0",1,3,3,,,,Windows 11,154.0 (64bit),
1601535,2026-09-01T15:41:10.968418Z,2026-09-01T22:58:06.860338Z,en-US,thunderbird,Thunderbird has gotten very slow sending email,True,1844088.0,wsmwk,False,1844132.0,1844023;1844088;1844132;,crashing-and-slow-performance,thunderbird;windows-11;crashing-and-slow-performance;thunderbird-91131;thunderbird-9113;,Mike109,<p>Sending email has gotten very slow even for text messages. This started happening a few weeks ago &amp; I didn’t think much about it. But something is not right. </p><p>I hit send &amp; the little status window just sits there “Status: Sending Message”. The Progress bar shows all blue as if the email has been sent. But the screen just sits there. </p><p>This is on 3 different profiles where I have deleted trash &amp; compacted folders. </p><p>If I login to the AT&amp;T website &amp; send messages they go through in a flash. Just like they used to do with Thunderbird.  </p><p>I'm presuming the issue is with Thunderbird (vers 91.13.1). However I have not changed anything.  </p><p>What could be affecting multiple profiles? Any suggestions how to fix this? Thanks </p>,Mike109;wsmwk;,False,False,False,;solver_id:813296;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:153.0) Gecko/20100101 Firefox/153.0;tb_version:91.13.1;os:Windows 11;sanitized_product_version:91.13.1,3,0,0,,,,Windows 11,91.13.1,
1601544,2026-09-01T16:01:57.810812Z,2026-09-04T14:15:43.815574Z,en-US,thunderbird,Address Book issues,False,,,False,1845000.0,1845000;,contacts,thunderbird;contacts;,ronagilmour,"<p>When trying to view my address book (which I did a few days ago) no address book appears. Instead, I am invited to  - Address remote address book - Create a local address book - create a new LDAP Address book </p><p>Says 0 address books available. But it was there a few days ago. </p>",ronagilmour;waterloosloan;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36;tb_version:Esr update channel;sanitized_product_version:",1,4,4,,,,,Esr update channel,
1601545,2026-09-01T16:02:17.239625Z,2026-09-01T16:02:17.239684Z,en-US,thunderbird,Can't Delete Email TRYCREATE error,False,,,False,,,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1540;,wgray2141,"<p>I have over 1100 emails many I want to delete. It wont delete the selected emails only for a few seconds and then I get this error ""TRYCREATE / UID Move"". </p><p>How can I fix this? </p>",wgray2141;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154.0 (64bit);os:Windows 11;sanitized_product_version:154.0,0,0,0,,,,Windows 11,154.0 (64bit),
1601564,2026-09-01T17:34:08.020931Z,2026-09-01T22:33:00.783344Z,en-US,thunderbird,Can no longer highlight text in a .pdf being previewed in Thunderbird and Printing Blank Page,True,1844126.0,rednoise,False,1844126.0,1844126;,attachments,thunderbird;windows-11;attachments;thunderbird-1540;,davidkldale,<p>For years I have been using Thunderbird and supporting with donations and one of the important uses is being able to preview .pdf files and then quickly highlight and copy information from the pdf such as an invoice number so I can paste it into another document. </p><p>Now I can not do this - Why? </p><p>I am running 154.0 (64-bit) on Windows 11 - not that this should matter - clearly the issue is the update has chanced how .pdf's can be accessed. </p><p>Other issue is printing the pdf only prints a blank page </p><p>Incredibly frustrating - what is the issue and how do I fix it? </p>,davidkldale;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154.0 (64-bit);os:Windows 11;sanitized_product_version:154.0;solver_id:1847512,1,1,1,,,,Windows 11,154.0 (64-bit),
1601568,2026-09-01T17:40:03.825315Z,2026-09-02T17:17:23.499459Z,nl,thunderbird,ik ben geblokkeerd,False,,,False,1844387.0,1844060;1844387;,junk-mail-and-spam,thunderbird;junk-mail-and-spam;,gmbergers2,<p>ik krijg geen emails binnen af en toe 1 maar dan in de prullembak of spam </p>,gmbergers2;Mad_Maks;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:ik weet niet hoe d;os:Windows 1dat weet ik niet;sanitized_product_version:",2,0,0,,,,Windows 1dat weet ik niet,ik weet niet hoe d,
1601573,2026-09-01T18:12:47.297799Z,2026-09-02T08:16:42.909573Z,en-US,thunderbird,New Install on Win 11 will not send emails.,False,,,False,1844209.0,1844070;1844209;,send-and-receive-email,thunderbird;windows-11;send-and-receive-email;thunderbird-1540;,KeithT2,"<p>Hi all I have recently installed Thunderbird on a PC that didn't have an mail program. Its Win 11 and includes Malwarebytes and Norton 360 for security Thunderbird 154.0, (64 bit) </p><p>I followed the set up as I have done many times before and previously had no problem. I am using Plusnet  and have set incoming mail as POP3 on port 995. I have set outgoing mail to SMTP and port 465 ( plusnet recommended 587 doesnt work at all) I have set my login name and password. Security is SSL/TLS </p><p>Incoming mail is received normally Outgoing mail asks for my password as on attachment Entering a password doesn't work and results in another error message </p><p>Any suggestions? Cheers Keith Keith </p><p>Any suggestions </p>",KeithT2;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:154.0 (64bit;os:Windows 11;sanitized_product_version:154.0;kb_visits_prior:[""/en-US/kb/cannot-send-messages"", ""/en-US/kb/manual-account-configuration"", ""/en-US/kb/automatic-account-configuration""]",2,0,0,,,,Windows 11,154.0 (64bit,
1601574,2026-09-01T18:25:10.432634Z,2026-09-03T11:47:53.952278Z,en-US,thunderbird,Changed Email Address - lost my folders w/emails within - on left panel,False,,,False,1844619.0,1844080;1844513;1844619;,import-and-export-email,thunderbird;windows-11;import-and-export-email;thunderbird-1540;,catman7,"<p>Changed my Email address and when I opened Thunderbird, my folders (35+) containing hundreds of Email disappeared.  Need to find where they are hiding and reinstall.  Thunderbird with new Email address is working correctly, except for the lost data. </p>",catman7;davidsk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:154;os:Windows 11;sanitized_product_version:154.0,3,1,1,,,catman7,Windows 11,154,
1601580,2026-09-01T18:33:31.957915Z,2026-09-01T18:45:48.499335Z,en-US,thunderbird,Thunderbird Is giving me errors ...,False,,,False,1844081.0,1844081;,send-and-receive-email,thunderbird;send-and-receive-email;,sam117,"<p>Most times I send out a message I get the following errors:  </p><p>""Failed  to send some messages. </p><p>Verification failed for &lt;sam@okis.can&gt; Mailbox  Is full / Blocks limit exceeded / Inode limit exceeded  Sender verify failed "" </p><p>As far as I know messages are going out.  In some cases Thunderbird  fails  to make a copy in the  ""sent"" folder .  </p><p>Not sure if this is a Thunderbird issue or settings for my personal  webpage provider /  host for my domain name <a href=""http://okis.ca"" rel=""nofollow"">okis.ca</a>  </p><p>?  </p><p>Thank you  </p><p>Sam lougheed </p>",sam117;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36;tb_version:Vee 22;os:GraphenOS;sanitized_product_version:",1,0,0,,,,GraphenOS,Vee 22,
1601581,2026-09-01T18:33:39.387856Z,2026-09-01T19:01:04.312026Z,en-US,thunderbird,"Thunderbird Is giving me errors ... """"Failed  to send some messages.""",False,,,False,1844086.0,1844086;,send-and-receive-email,thunderbird;send-and-receive-email;,sam117,"<p>Most times I send out a message I get the following errors:  </p><p>""Failed  to send some messages. </p><p>Verification failed for &lt;sam@okis.can&gt; Mailbox  Is full / Blocks limit exceeded / Inode limit exceeded  Sender verify failed "" </p><p>As far as I know messages are going out.  In some cases Thunderbird  fails  to make a copy in the  ""sent"" folder .  </p><p>Not sure if this is a Thunderbird issue or settings for my personal  webpage provider /  host for my domain name <a href=""http://okis.ca"" rel=""nofollow"">okis.ca</a>  </p><p>?  </p><p>Thank you  </p><p>Sam lougheed </p>",sam117;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36;tb_version:Vee 22;os:GraphenOS;sanitized_product_version:",1,0,0,,,wsmwk,GraphenOS,Vee 22,
1601583,2026-09-01T18:36:38.419401Z,2026-09-02T17:15:33.027397Z,nl,thunderbird,Kan bijlage niet meer printen in thunderbird,False,,,False,1844386.0,1844386;,attachments,thunderbird;windows-11;attachments;thunderbird-1540;,vanbeek.sandra,<p>In mails waarbij een bijlage is toegevoegd kunnen deze sinds kort niet meer printen. </p>,vanbeek.sandra;Mad_Maks;,False,True,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:154;os:Windows 11;sanitized_product_version:154.0",1,0,0,,,,Windows 11,154,
1601598,2026-09-01T20:10:49.146135Z,2026-09-01T20:25:29.646726Z,en-US,thunderbird,what is normal password when installing email outgoing,False,,,False,1844109.0,1844109;,passwords-and-sign-in,thunderbird;windows-11;passwords-and-sign-in;,kandcfife,<p>have never had password for email account </p>,kandcfife;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:latest;os:Windows 11;sanitized_product_version:;kb_visits_prior:[""/en-US/kb/getting-started-thunderbird""]",1,0,0,,,,Windows 11,latest,
1601606,2026-09-01T21:14:41.504800Z,2026-09-01T23:27:12.628668Z,en-US,thunderbird,"My SeaMonkey 2.53.23 is running on a Mac, with Tahoe 26.5.2. Apple wants me to update my OS and says the program will no longer run. What do I do?",False,,,False,,,import-and-export-email,thunderbird;import-and-export-email;,ebradmeyer,"<p>Mac's Tahoe 26.5.2 is the last OS that will run my SeaMonkey 2.53.23. Is there a version of this or Thunderbird that is compatible with Apple's new chips? My main concern here is email, and the folders in which I have stored years' worth of messages. If I have to use the latest Thunderbird instead that's okay, as long as there is a version of Firefox that is compatible as above -- but I would need the Thunderbird to be able to access my old SeaMonkey mail files. Is this possible? I'm delaying the update while I figure this out., Thanks for any help you can provide. -- E. Brad Meyer, [redacted email from community support forum] </p>",ebradmeyer;,False,False,False,";useragent:Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5.2 Safari/605.1.15;tb_version:SeaMonkey 2.53.23;os:Mac OS 26.5.2;sanitized_product_version:",0,0,0,,,James,Mac OS 26.5.2,SeaMonkey 2.53.23,
1601607,2026-09-01T21:23:25.142101Z,2026-09-04T01:21:11.671665Z,en-US,thunderbird,"Thunderbird the application completely refuses to let me connect any hotmail accounts at all to it, but allowed my gmail account",False,,,False,1844841.0,1844841;,passwords-and-sign-in,thunderbird;windows-10;passwords-and-sign-in;thunderbird-1540;,avitryx2,"<p>Your windows application just refuses to let me add hotmail accounts, it completed the verification successfully, but then denied access on the final step over an ""Authentication error"" seconds after confirming that the authentication was fine </p>",avitryx2;wsmwk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36;tb_version:154.0;os:Windows 10;sanitized_product_version:154.0",1,0,0,,,,Windows 10,154.0,
1601614,2026-09-01T22:12:11.822334Z,2026-09-01T22:29:47.967502Z,en-US,thunderbird,How do I change my user name in the login in for Thunderbird?,True,1844124.0,rednoise,False,1844124.0,1844124;,account-management,thunderbird;windows-11;account-management;thunderbird-1531;thunderbird-15311;,gordonfreeman367,<p>My ISP has changed the way it signs into email. Now my username in the login has to be my full email address how do I change this in Thunderbird? </p>,gordonfreeman367;rednoise;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:153.1.1;os:Windows 11;sanitized_product_version:153.1.1;solver_id:7897640,1,0,0,,,,Windows 11,153.1.1,
1601623,2026-09-01T22:44:57.311257Z,2026-09-04T01:22:12.253739Z,en-US,thunderbird,no access to Thunderbird email through Spectrum,False,,,False,1844842.0,1844842;,send-and-receive-email,thunderbird;windows-10;send-and-receive-email;,reaconsulting,<p>no access to email through Thunderbird since aug. 20th. Spotty. Use spectrum and they seem not to be interfacing with Thunderbird. Will this end? Know we are not the only ones. </p>,reaconsulting;wsmwk;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:154.0) Gecko/20100101 Firefox/154.0;tb_version:don't know;os:Windows 10;sanitized_product_version:,1,0,0,,,,Windows 10,don't know,
1601629,2026-09-01T23:31:39.326082Z,2026-09-01T23:31:39.326088Z,en-US,thunderbird,Login to inbound server fails,False,,,False,,,passwords-and-sign-in,thunderbird;windows-10;passwords-and-sign-in;thunderbird-1540;,LukeColey,"<p>My e-mail goes out from Thunderbird just fine. However, I keep getting this message:  Login to <a href=""http://imap.mail.att.net"" rel=""nofollow"">imap.mail.att.net</a> for user [my email address] failed. This started happening on Saturday, August 29. </p>",LukeColey;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;sanitized_product_version:154.0;tb_version:154.0;os:Windows 10;kb_visits_prior:[""/en-US/kb/tb-oauth""]",0,0,0,,,,Windows 10,154.0,
1601633,2026-09-01T23:52:26.423619Z,2026-09-01T23:52:26.423624Z,en-US,thunderbird,Task support via multiple Devices,False,,,False,,,calendar,thunderbird;calendar;windows-11;thunderbird-1531;thunderbird-15311;,bellendtheking,"<p>Hi everyone. I have setup Synology Calendar on my NAS, and I am now able to Sync my calendar across multiple devices.  While events in calendar sync, I am unable to create tasks that will sync to all devices, and have the ""Please select a calendar that supports tasks"" at the bottom of the panel on my calendar panel. </p><p>I see there is discussions for this same situation, but for syncing Google accounts. </p><p>Does anyone know if I can do this in Thunderbird or do I just live with events working? </p><p>TIA. </p>",bellendtheking;,False,False,False,;useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0;tb_version:153.1.1esr (64-bit;os:Windows 11;sanitized_product_version:153.1.1,0,0,0,,,,Windows 11,153.1.1esr (64-bit,
1601635,2026-09-01T23:58:34.227091Z,2026-09-01T23:58:34.227095Z,en-US,thunderbird,missing email from flders,False,,,False,,,email-and-messaging,thunderbird;windows-11;email-and-messaging;,stollerre,"<p>In my imap email account I have a folder called Archives which has several subfolders, named by year, where I have been archiving messages for years. All the folders are still there but they are empty. I can't be sure of when this happened. Any ideas? </p><p>roger </p>",stollerre;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36;tb_version:ver.154.0 (64-bit);os:Windows 11;sanitized_product_version:",0,0,0,,,,Windows 11,ver.154.0 (64-bit),
1601638,2026-09-02T00:36:01.656015Z,2026-09-02T11:51:32.522138Z,en-US,thunderbird,Thunderbird profile folder has disappeared,False,,,False,1844283.0,1844256;1844259;1844283;,profiles,thunderbird;windows-10;profiles;thunderbird-1530;thunderbird-15303;,pwisdom,"<p>Hello. Thanks in advance.  I spent a couple of long evenings deleting a few thousand sent emails from Thunderbird in order to free up some memory on my notebook computer and then intended to create a new backup profile. However, when I tried to do so using the Thunderbird Export tool an ""unexpected error"" occurred and I discovered that there was no longer a Thunderbird profile folder in Windows/Users/[my name]/appdata/Roaming or Local. When I used the Troubleshooting Information tool to look for the folder under Application Basics/Profile Folder, clicking on 'Open Folder' did nothing. The location is seemingly 'unavailable' for no apparent reason.  Thunderbird still opens and closes normally, I can send and receive emails and all my emails are still there.  I have an older backup profile stored on a removable disc, but it pre-dates the mass deletion of sent emails.   My question is: if I install Thunderbird on a different PC and import this older backup profile, I presume all the emails I've just painstakingly deleted off my PC will reappear, but can Thunderbird connect to the server and download my stored emails as they were most recently saved (without the thousands of unwanted sent emails) so I can create an up-to-date profile?    Thanks in advance for any advice. </p>",pwisdom;davidsk;,False,False,False,";useragent:Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36 Edg/152.0.0.0;tb_version:153.0.3 32-bit;os:Windows 10;sanitized_product_version:153.0.3",3,0,0,,,,Windows 10,153.0.3 32-bit,
