id,discovered_theme,category,severity,root_cause_hypothesis,supporting_quote,is_new_or_notable,created_date,is_solved,solved_by,has_solution,last_answer_trusted,has_trusted_answer,n_answers,n_creator_answers
1583895,tin.it account repeatedly prompts to re-enter password,account-login,3,Likely incorrect authentication method or server settings for tin.it causing repeated password prompts.,l'account si installa ma poi continua a dire che devo reinserire la Password,False,2026-05-26,False,,False,False,False,1,0
1583896,Thunderbird re-downloads all folders and email on every launch,performance-crash,4,"Corrupted or reset profile/local storage causing Thunderbird to treat accounts as new each launch, re-syncing all IMAP folders.",All the folders expand down the left side (as if it's just finding them for the first time) and all email is re-downloaded,True,2026-05-26,False,,False,False,False,0,0
1583902,"Yahoo POP account times out re-downloading entire mailbox, no new mail",send-receive,4,Yahoo requires OAuth2 with main password and cookies enabled; using app password with normal auth breaks retrieval.,Every time I open thunderbird it tries to re-download the entire yahoomail account and times out,False,2026-05-26,False,,False,True,True,1,0
1583908,Cannot view saved passwords due to OS identity verification prompt,encryption-security,2,"Password reveal requires Windows startup password for OS-level verification, which user didn't realize.",Verify your Identity to reveal your saved passwords,False,2026-05-26,True,davidsk,True,True,True,5,2
1583909,Authentication error during account setup due to entering wrong password prematurely,account-login,3,"User entered primary/master password instead of provider password during setup, causing authentication failure.","Authentication error Unable to log in at server. Probably wrong configuration, username or password.",False,2026-05-26,True,bcos50,True,False,True,15,8
1583913,Thunderbird icon missing from taskbar,ui-ux,1,User wants to pin the Thunderbird icon to the taskbar; not a defect.,Jeg kan ikke få Thunderbird logoen (programmet) i min proces linje,False,2026-05-26,False,,False,True,True,1,0
1583915,Reply rejected: identity and email address belong to different users,send-receive,3,"SMTP sender address does not match the account/identity configured, causing server rejection.",Mail rejete. Identifiant et adresse mail appartiennent a 2 utilisateurs differents,False,2026-05-26,False,,False,True,True,1,0
1583916,Comcast to Yahoo migration while keeping Thunderbird settings,migration-import,2,Provider migrated mailbox backend to Yahoo; user needs to reconfigure account with Yahoo settings while retaining local data.,Comcast has sent our accounts to yahoo. Email name remains the same.,True,2026-05-26,False,,False,True,True,1,0
1583925,Thunderbird POP fails when VPN is enabled,send-receive,2,"Third-party VPN blocks the POP protocol; per-app bypass resolves it, not a Thunderbird issue.",I had to turn off Norton VPN to use Thunderbird as my email client for the Comcast email service,False,2026-05-26,True,christ1,True,False,True,2,1
1583933,Wrong sender name displayed in From column from address book substitution,ui-ux,2,The 'show names if in address book' setting matches on email address and substitutes incorrect contact names.,"one email in the from column is displaying Nancy, but the email is from Grainger with a different email address",False,2026-05-26,False,,False,True,True,1,0
1583935,Duplicate Trash and Sent folders after Gmail import,migration-import,2,Thunderbird and Gmail use different special-folder naming conventions creating duplicate system folders during import.,"While importing a Gmail account, I ended with three Trash folders, only one of which I could delete.",False,2026-05-26,False,,False,True,True,1,0
1583941,Cannot receive email on primary account,send-receive,4,Provider-side (Windstream) server issue preventing message retrieval on one account.,Have not been able to receive email on my primary account (I have 3 accounts) for 3 days now.,False,2026-05-26,False,,False,True,True,1,0
1583944,Reply/forward includes raw HTML code instead of readable formatting,ui-ux,2,Message composition format mismatch causing raw HTML to be quoted rather than rendered text.,"I don't want all the raw code included in my reply/forward, just the readable text in a format similar to the original.",False,2026-05-26,False,,False,True,True,1,0
1583948,"Subfolder disappeared under All Mail (user error, found)",search-folders,1,User accidentally misplaced the folder; no actual defect.,Never mind. I found it. Whew!,False,2026-05-26,True,rochmike16,True,False,False,1,1
1583952,Pre-install question about switching from Yahoo webmail,account-login,1,Not a defect; user seeking demonstration and clarification about how Thunderbird works.,Can I see a demonstration before I elect to install Thunderbird now?,False,2026-05-26,True,MattAuSupport,True,False,True,2,1
1583958,Inbox emails deleted from server via Trash control tool,send-receive,5,User invoked a compact/empty-trash action that deleted IMAP messages both locally and on server.,All mails in Inbox are gone - and I at once checked my Mail Server by One.com - but everything was gone there too.,True,2026-05-26,False,,False,False,False,0,0
1583959,Thunderbird hangs with blank window on startup (not responding),performance-crash,4,Windows Defender scanning the profile folder locks files causing startup hang.,"se queda todo en blanco y arriba a la derecha pone ""Inicio-Mozilla Thunderbird (No responde)",False,2026-05-26,False,,False,True,True,2,1
1583982,Spam reaching inbox despite address-book-only setting,spam-filters,2,"The allow-list setting resides on the provider webmail, not Thunderbird, and spam bypasses filters.",A category (Daily Brain something) of emails that are clearly spam ... are landing in my Inbox every day,False,2026-05-27,False,,False,True,True,5,2
1583986,Folder disappeared after renaming,search-folders,3,"Renamed folder failed to sync/refresh in the folder pane, requiring restart.",I renamed a folder and then when i went to put the emails in it.. it's gone,False,2026-05-27,False,,False,True,True,1,0
1583987,Emails won't download due to disk space warning; folder repair perceived as data loss,send-receive,5,"Full local disk prevents IMAP downloads, and user confusion around Repair Folder led to apparent loss of Inbox messages requiring profile-level recovery.",right clickedon the inbox and went to properties and clicked repair folder and now ALL my messges are gone.,True,2026-05-27,False,,False,False,True,28,16
1583994,"Cannot send email, wants to switch providers",send-receive,3,Likely SMTP misconfiguration or provider authentication issue with Telstra; insufficient detail to confirm.,I can't send emails through Thunderbird,False,2026-05-27,False,,False,True,True,1,0
1584009,Slow POP3 retrieval after 140/151 upgrade due to serialized fetches,performance-crash,3,"Thunderbird 140esr/151 serializes POP mail fetches across multiple accounts, making checks 10x slower than older versions.",Retrieval of POP3 account email takes 10 times longer on Windows 11 as compared with Windows 7,True,2026-05-27,True,wsmwk,True,True,True,3,0
1584013,Message filters not moving mail after Eudora migration,spam-filters,3,Filter uses 'Match all' with three AND conditions that rarely all match; should use 'Match any' or single condition.,"I can't get even one filter to work on T'bird, so my Inbox now contains a near-useless jumble of over 2000 messages",False,2026-05-27,False,,False,True,True,1,0
1584022,Where to find saved password in Thunderbird,account-login,1,How-to question about locating stored passwords in Saved Passwords settings.,dove trovo la password di thunderbird,False,2026-05-27,False,,False,False,False,1,0
1584025,Calendar reminder confirm option mislabeled in Dutch translation,calendar-tasks,2,"Dutch localization translates 'Dismiss' as 'Verwijder' (delete), confusing users into thinking they must delete the reminder.","Het engelse ""Dismiss"" is eenduidige maar iets anders als het nederlandse ""Verwijder"".",True,2026-05-27,True,theking2,True,True,True,5,3
1584031,Yahoo accounts hidden in Unified folders view,search-folders,3,Corrupted smart mailboxes cache prevents certain Yahoo IMAP accounts from appearing in Unified folders; deleting smart mailboxes folder rebuilds it.,It hides 2 yahoo accounts... Thunderbird doesn't show it/them on Unified folders. I see them only on All folders.,True,2026-05-27,True,MattAuSupport,True,False,True,4,2
1584035,Unable to write email to mailbox error,send-receive,4,Insufficient disk space or file permission problem on the profile mailbox files prevents writing messages.,message comes up saying unable to write email to mail box. make sure file system allows you to write privileges and enough disc space,False,2026-05-27,False,,False,False,False,0,0
1584038,Email loss after folder compaction interrupted by reboot,performance-crash,5,"Forced Windows reboot during POP folder compaction corrupted/truncated the Inbox mbox file, losing older messages not on server.",ora non vedo più nella posta in arrivo (POP) le mail precedenti a ieri... il file Inbox relativo alla cartella di posta in arrivo sembra molto meno pesante,True,2026-05-27,False,,False,False,False,4,2
1584040,Cannot receive mail after update (Xfinity),send-receive,4,Post-update authentication or server settings change with Xfinity provider breaking incoming mail retrieval.,I updated Thunderbird this morning now I am not receiving mail,True,2026-05-27,False,,False,False,False,0,0
1584041,Navigating back to inbox from open message tabs,ui-ux,1,User opens messages in many tabs and cannot find the Inbox tab; not a bug but a navigation/how-to issue.,how do you get back to email inbox from an open email without having to scroll backward through countless previous openings,False,2026-05-27,False,,False,True,True,1,0
1584044,Sent mail not visible for Aruba account when composing,send-receive,3,Sent folder likely not mapped or IMAP Sent folder subscription/copy setting misconfigured for the Aruba account.,non ho nelle impostazioni dall'app le mail che abbiamo inviato,False,2026-05-27,False,,False,False,False,1,0
1584045,No new mail downloaded after 140.11.1esr update,send-receive,4,Update may have broken incoming server connection/authentication or an add-on interferes with mail retrieval.,ahora puedo enviar pero no se descargan los correos nuevos,True,2026-05-27,False,,False,True,True,1,0
1584048,Virgilio account authentication failure,account-login,4,Virgilio server requires an app-specific password or specific auth method that differs from webmail login credentials.,Impossibile autenticarsi sul server. nome account o pw potrebbero essere errati,False,2026-05-27,False,,False,False,False,3,1
1584049,Outbox folder not visible to delete unsent mail,send-receive,2,Outbox only appears when a message is queued; user cannot locate it because it is empty/hidden.,need OUTBOX on my thunderbird email - not there,False,2026-05-27,False,,False,False,False,1,1
1584051,Outbox folder not visible to delete unsent mail,send-receive,2,Outbox only appears when a message is queued; user cannot locate it because it is empty/hidden.,"need to delete unsent email - how do I access OUTBOX, as it does not appear",False,2026-05-27,False,,False,False,False,1,0
1584061,Show contact birthdays in calendar,calendar-tasks,1,Native Thunderbird lacks built-in contact-birthday calendar sync; an add-on is required.,how the birthdays in my contacts can show in the calendar,False,2026-05-27,True,MattAuSupport,True,False,True,2,1
1584065,Messages disappear when moved from provider Offers folder to Inbox,send-receive,5,"Server-side sorting rules delete or reject messages moved back into the inbox, causing permanent loss on the server.","when I try to move them to the ""Inbox"" section, they disappeared!! Where are they? It's very frustrating because now these messages aren't even on the server!",True,2026-05-27,False,,False,True,True,3,1
1584069,outlook.com login fails using app password instead of OAuth,sync-oauth,4,User configured app password; outlook.com requires OAuth authentication which was not enabled.,it keeps saying Unable to log into the server,False,2026-05-27,False,,False,False,True,2,0
1584080,Imported PEC folder missing older messages and slow performance,migration-import,3,"Import did not fully complete or index older PEC messages, plus large mbox/index causing slowness.",non visualizzo le pec antecedenti al 01/12/25 e ho seri problemi ad impostare i filtri dei messaggi,False,2026-05-27,False,,False,False,False,1,0
1584086,Send failure due to recipient mailbox full / sender verify rejection,send-receive,3,Server-side rejection (recipient mailbox full and sender verification) rather than a Thunderbird issue; may also indicate SMTP account email address mismatch.,Verification failed for < george@check-6.com > Mailbox is full / Blocks limit exceeded,False,2026-05-27,False,,False,True,True,1,0
1584089,Intermittent POP3 connection refused to Spectrum/twc server,send-receive,3,Sporadic server-side connection throttling or provider server instability rather than local misconfiguration.,could not connect to server mail.twc.com ; the connection was refused.,False,2026-05-27,False,,False,True,True,1,0
1584091,Message folder location lost/blank when switching Unread vs All Folders view,search-folders,2,Unified folder view fails to populate the Location column and retain folder highlight after a message's read status changes.,"the ""Location"" column in the Emails pane would be a logical choice, but it is blank",True,2026-05-27,False,,False,False,False,0,0
1584094,Flatpak Thunderbird ESR fails to launch after application ID change,performance-crash,3,"Flatpak renamed application ID to org.mozilla.thunderbird_esr, breaking the old custom .desktop launcher.","a message that the application ID had changed, on Monday, to ""org.mozilla.thunderbird_esr.""",True,2026-05-27,True,JHHL,True,False,False,2,2
1584100,macOS 10.12 Sierra no longer supported by current Thunderbird,other,2,Thunderbird 116+ requires macOS 10.15 minimum; last supported version for 10.12 is 115.,"repeated downloads of the only version seemingly available, 151.0.1, arrive as corrupted files",False,2026-05-27,True,James,True,True,True,3,0
1584110,Sent emails going straight to Trash instead of being delivered,send-receive,4,"Possible server-side filter/rule or misconfigured copies setting routing sent mail to Trash, or provider rejecting delivery.",MOST of my sent emails are not going to their destination but ending up in the TRASH folder,True,2026-05-27,False,,False,False,False,0,0
1584115,Alice account setup reports wrong password incorrectly,account-login,3,"Provider auth or server settings mismatch causing false password error, possibly needing app-specific password or OAuth.","nella configurazione degli accont alice mi dice che la password é errata, cosa non vera",False,2026-05-27,False,,False,False,False,1,0
1584118,PGP encrypted email send fails after update to 151.0.1,encryption-security,4,Version upgrade may have broken OpenPGP encryption/send flow; needs to confirm whether unencrypted mail sends.,"getting this message ""the sending of the message failed"" when sending PGP encrypted email",True,2026-05-27,True,MattAuSupport,True,False,True,2,1
1584119,Windows 10 install: no icon after download,other,1,User confused download with install; must run the downloaded installer file.,downloaded to windows 10 but did not get icon to select run?,False,2026-05-27,False,,False,True,True,1,0
1584127,Thunderbird stopped sending and receiving all mail,send-receive,4,"Unclear; could be connectivity, credentials, or antivirus interference—needs error details.",Thunderbird has stopped sending or receiving emails.,False,2026-05-27,False,,False,True,True,1,0
1584134,Flatpak app-id rename org.mozilla.Thunderbird to org.mozilla.thunderbird loses profile data,migration-import,4,"The Flatpak package ID was changed to lowercase without an automated data migration, so the new install points to an empty data directory.","the update effectively behaves like a fresh installation, creating the impression that all user settings and data have been lost",True,2026-05-27,False,,False,True,True,3,1
1584135,Spectrum/TWC email cannot send or receive,send-receive,4,Likely incorrect server settings or provider requiring app-specific configuration; provider redirects to Spectrum portal.,Tried mail.twc.com and it just sends me back to Spectrum,False,2026-05-27,False,,False,True,True,1,0
1584141,Enterprise IT authorization needed to use Thunderbird for work email,account-login,1,Not a technical fault; organizational access policy question about connecting Thunderbird to a corporate mail server.,I need authorisation from my IT Dept to allow access,False,2026-05-27,False,,False,True,True,1,0
1584142,UAC prompt when setting default or uninstalling per-user Thunderbird install,settings-config,2,Recent installer/default-app handling triggers elevation even for a user-level install and setting default mail app.,if you ask it to set as default it brings up a UAC dialog,True,2026-05-27,False,,False,False,True,4,2
1584145,Calendar invitations sent from wrong organizer/email account,calendar-tasks,3,"The calendar's associated email address was set to the wrong account during setup, defaulting the organizer to it.","It always sets ""personal1"" as the organizer",False,2026-05-27,True,christ1,True,False,True,2,1
1584156,Intermittent 'error attaching PDF' when sending Brother scan-to-email attachments,attachments,3,A file lock/timing race with the Brother scan software or antivirus locks the PDF while Thunderbird tries to attach it at send time.,there was an error attaching xyz.PDF. Please check that you have access to the file,True,2026-05-27,False,,False,True,True,3,1
1584158,Gmail IMAP OAuth authentication failing due to router DNS issue,sync-oauth,3,"Router DNS corruption prevented reaching Google OAuth/IMAP servers, causing authentication errors.",Turns out something weird happened with my router! I reset the router and it's working fine,False,2026-05-27,True,branden.bb,True,False,False,3,3
1584166,Recurring 'certificate for imap.gmail not from trusted source' warning,encryption-security,3,Transient provider-side certificate issue (possibly Fastmail/proxy) triggering intermittent trust warnings.,The certificate for imap.gmail does not come from a trusted source,False,2026-05-28,True,siffemoz,True,False,True,4,2
1584173,User seeking an email service/account recommendation,other,1,Not a technical issue; user misunderstands Thunderbird is a client not an email service.,Do you associate or offer an email service that allows me to achieve this?,False,2026-05-28,False,,False,True,True,1,0
1584178,Server certificate expired message blocking send/receive,send-receive,3,Email provider's server was temporarily down/certificate lapsed; Thunderbird only reports the provider-side problem.,my server certificate has expired and I can't send or receive emails,False,2026-05-28,True,davidsk,True,True,True,3,1
1584183,Notification popup appears on secondary monitor with no way to choose display,settings-config,2,Known bug where new-mail notification popups are not positioned on the primary/chosen monitor in multi-screen setups.,通知只在副屏弹出通知 没有找到控制弹出通知设置到主屏的选择,True,2026-05-28,False,,False,True,True,1,0
1584184,IMAP accounts stopped downloading mail after quota warning,send-receive,4,Server-side mailbox quota (97% used) is blocking new message delivery/download until quota is cleared.,all 3 of my IMAP emails accounts stopped downloading emails. There was a red marked 97% IMAP quota used message,False,2026-05-28,False,,False,True,True,1,0
1584191,Optusnet account can receive but cannot send (Relay Denied),send-receive,4,"SMTP sender address doesn't match the configured account address, triggering SPF/relay-denied rejection.",mf-505: Sender Policy - Relay Denied. Please verify that your email address is correct in your account settings,False,2026-05-28,False,,False,True,True,1,0
1584204,Unclear request pasting Google session cookies,other,1,User pasted browser cookie data instead of describing a problem; no actionable issue present.,Reset mail,False,2026-05-28,False,,False,True,True,1,0
1584209,Cannot connect and no mail visible,account-login,4,Connection/authentication failure preventing mail retrieval; needs error details to diagnose.,NON RIESCO A COLLEGARMI NON VEDO LE MAIL,False,2026-05-28,False,,False,False,False,1,0
1584222,Flatpak ESR application ID change notice and disabling auto updates,settings-config,2,Flatpak packaging migration from org.mozilla.Thunderbird to org.mozilla.thunderbird_esr surfaces an in-app notice; user wants update control.,We're switching the Flatpak ESR application ID from org.mozilla.Thunderbird to org.mozilla.thunderbord_esr,True,2026-05-28,False,,False,True,True,1,0
1584228,Password not accepted after account compromise,account-login,4,"Email provider blocked/changed credentials after hack; wrong password or setup, not a Thunderbird block.",password not accepted,False,2026-05-28,False,,False,True,True,1,0
1584229,Stray unusable message items appear near Inbox after emptying trash,send-receive,3,Corrupted mbox/index during trash compaction left orphaned message entries that cannot be deleted.,Bij het leegmaken van de prullebak is er iets mis gegaan,True,2026-05-28,True,Mozilla-assistent,True,False,True,3,2
1584241,Thunderbird won't start after 151.0.1 update due to profile version downgrade,performance-crash,4,"Profile was upgraded by 151.0.1 and is incompatible with an older 151.0 binary, preventing launch.",after updating thunderbird 151.0.1 is not compatible to 151.0,True,2026-05-28,False,,False,True,True,1,0
1584246,Quoted plain-text messages displayed in blue instead of black,ui-ux,1,Setting for quoting plain-text messages uses a blue color; user wants all text black.,i want all ink text black i so not like the blue and do not know how to stop it,False,2026-05-28,False,,False,True,True,20,12
1584254,SMTP send blocked when Surfshark VPN is active (IP blocked by mail server),send-receive,3,"The VPN routes outgoing SMTP through a shared IP that the mail server blacklists, causing 'Your address is blocked' errors.",IP=149.88.19.87 - Your address is blocked.,False,2026-05-28,False,,False,True,True,3,1
1584278,Yandex SMTP authentication fails; setup redirects to Google OAuth,account-login,3,"Yandex requires an app-specific password, and residual OAuth2/config from a migrated Google account causes wrong-server or auth-method confusion.","When I try to authenticate, it says the SMTP password is incorrect. I decided to try through Outlook, and it worked.",False,2026-05-28,False,,False,True,True,10,3
1584289,Email replies/follow-ups hidden in threaded view,ui-ux,2,"Message list is in threaded/collapsed mode hiding responses, not an actual sync problem.","followups to emails that I have replied to, but those don't show up in Thunderbird",False,2026-05-28,False,,False,True,True,1,0
1584306,Password prompt errors during initial account setup,account-login,3,Likely Gmail account needing OAuth setup rather than a plain password.,"Thunderbird vraagt na installatie naar wachtwoord, maar reageert met er is iets fout",False,2026-05-28,False,,False,True,True,1,0
1584310,"SMTP password not remembered by Password Manager, prompts daily",account-login,3,"Something (antivirus/VPN) interferes with Thunderbird writing profile at shutdown, so saved credentials aren't persisted.","I always check ""Use Password Manager to remember this password"" but it doesn't help. The next day I'll have to go through this again.",True,2026-05-28,False,,False,True,True,1,0
1584315,Selection jumps to top of list after deleting a message,ui-ux,2,A regression in message-list selection behavior after deletion; previously selected the next message.,the next email selected is the first one in the list. This is a change in behavior,True,2026-05-28,False,,False,False,False,0,0
1584318,Authentication Error re-adding private-domain IMAP/SMTP accounts after Windows 11 upgrade,account-login,3,Provider-side auth policy or incorrect server settings; Gmail accounts reauthorized automatically but custom-domain accounts fail authentication.,melden dan een Äuthentication Error,False,2026-05-28,False,,False,True,True,1,0
1584323,Cannot import old Thunderbird messages from raw copied profile files,migration-import,4,"User copied only a single account folder rather than the full appdata/roaming/thunderbird profile, and the folder appears corrupted, blocking access to ~500 messages.","I can't loose this collection, very important",False,2026-05-28,False,,False,True,True,11,5
1584329,Question whether IMAP mail viewable offline when provider is down,send-receive,1,How-to question; Thunderbird caches messages locally so they are viewable offline.,"if hotmail/outlook/gmail are down, will I be able to see my email within Thunderbird?",False,2026-05-28,True,davidsk,True,False,True,4,2
1584332,Yandex account setup redirects to Google OAuth for migrated address,sync-oauth,3,"Thunderbird's autoconfig or cached OAuth data associates the domain with Google, forcing Google auth instead of Yandex IMAP.",при добавлении аккаунта Яндекс.Почты в Thunderbird меня почему-то перебрасывает на авторизацию Google,True,2026-05-28,False,,False,True,True,3,1
1584336,"Two Thunderbird installations, newer one missing old emails",migration-import,2,"User likely has two installs (e.g. Microsoft Store and Thunderbird.net) pointing to different profiles, so the new one loads an empty profile.",There are two copies of Thunderbird on my laptop. Win 11. A newer copy appeared but does not have my old emails,False,2026-05-28,False,,False,True,True,3,0
1584338,From/Correspondent column shows third-party app name instead of customer,ui-ux,2,"The third-party service sets the From header to its own name, and Thunderbird's display-name settings show that rather than the customer address.",Now all of the emails show the third party applications name and I do not know which customers are trying to contact us.,False,2026-05-28,False,,False,True,True,4,1
1584343,How to protect specific folders/messages from compaction and back them up,settings-config,1,User misunderstands compaction; it only removes already-deleted messages and does not affect kept mail.,Can I make a folder or email undeletable? I'd love to keep some.,False,2026-05-28,False,,False,True,True,8,3
1584345,Address book (abook.sqlite) not found after reinstall/update,migration-import,3,"An unexpected update may have created or switched to a different profile, so abook.sqlite is not in the expected default location.","c:\users\<yourid>\appdata\roaming\thunderbird\profiles folder ""abook.sqlite"" NO WORKIE anymore.",False,2026-05-28,True,davidsk,True,True,True,9,5
1584350,Folders not sortable alphabetically in ESR version,ui-ux,1,"ESR version lacks the newer right-click folder sort feature, so only manual reordering is available.",Mozilla Thunderbird does not sort folders alphabetically according to the order in which I create them.,False,2026-05-28,False,,False,True,True,1,0
1584356,Message opens in new window instead of preview pane after 151 upgrade,ui-ux,2,Layout setting changed/reset after upgrade to 151; message pane layout differs from prior version.,"With version 151.0.1, the content opens in a new window. This is less convenient. Is it possible to revert",True,2026-05-28,False,,False,True,True,1,0
1584365,"Composed text not wrapping to next line, runs off-screen",ui-ux,3,"Compose window word-wrap is disabled or misconfigured, so long lines extend beyond the visible window.",the content I was typing did not move to the next line. So that I could see what I was typing.,True,2026-05-28,False,,False,False,False,0,0
1584372,Legitimate sender stays in Junk despite Not Junk marking (Comcast/Yahoo),spam-filters,3,"Server-side spam filtering (Comcast migrated to Yahoo backend) is marking the messages, which client-side Not Junk cannot override.",Comcast moved it's email back end to Yahoo... The server may be filtering your daughter's messages.,True,2026-05-28,True,mozilla98,True,True,True,5,2
1584374,Thunderbird hangs indefinitely sorting 9000 emails,performance-crash,4,"Sorting a very large folder triggers a long or stuck operation, freezing the UI and blocking work.",Thunderbird is hung up sorting 9000 emails... I can't get it to stop sorting. Its been hours.,True,2026-05-28,False,,False,False,False,1,1
1584376,"All folders and emails vanished after forced login, new layout",account-login,5,"A new/empty profile or Account Hub setup was loaded on login, so existing mail is not shown and provider also lacks old mail.",all my folders and emails have gone. Where are they as there is important information in there,True,2026-05-28,True,Mapenzi,True,True,True,3,1
1584378,Raw HTML/URL markup quoted in reply or forward,send-receive,2,"Thunderbird falls back to plain-text conversion of poorly-authored HTML, exposing raw tracking URLs when quoting; toggling compose mode with Shift+Reply fixes it.","When I reply to or forward a message, I get raw code",False,2026-05-28,True,MattAuSupport,True,False,True,6,3
1584394,Yahoo IMAP inbox operation error on startup with OAuth,send-receive,2,"Yahoo IMAP server returns a transient/incomplete response during startup sync despite functional send/receive, likely a server-side hiccup or OAuth token quirk.",The current operation on 'Inbox' did not succeed. The mail server for account (myaccount)@yahoo.com responded: p.,False,2026-05-28,False,,False,False,False,0,0
1584400,Cannot drag emails from inbox into subfolders,search-folders,3,Target subfolder may be a container-only folder (italic) or user is dragging from Unified Inbox view; needs OS/version context.,Emails in inbox will not drag to sub folders,False,2026-05-29,False,,False,True,True,1,0
1584402,"POP account only shows Inbox, no Sent/Drafts/Deleted folders",settings-config,2,"Account misconfigured as IMAP with POP server name, and POP special folders are only created after activity; subscription/server-type mismatch.",The problem email account only shows it's Title and Inbox northing else,False,2026-05-29,False,,False,False,True,8,4
1584405,Duplicate Spam folder on Exchange account cannot be deleted,search-folders,2,Known bug creating duplicate special folders on Exchange/MS accounts during import that cannot be removed from the client.,"There is, however, no way to delete the Spam folder from the original MS account.",True,2026-05-29,False,,False,True,True,1,0
1584422,Intermittently not receiving email from one sender,send-receive,3,"Delivery blocked at sender's or receiving server level, not a Thunderbird client issue; needs bounce/error details.",Emails from one sender are not always received. It is being blocked by their server.,False,2026-05-29,False,,False,True,True,1,0
1584425,Export ASCII-armored public PGP key,encryption-security,1,How-to question; user needs to use Thunderbird OpenPGP key manager export options and imported pub.asc was not recognized.,I would like to export it as ASCII-armored public key.,False,2026-05-29,False,,False,True,True,1,0
1584489,Move attachment bar to top of message,ui-ux,1,UI customization request; attachment display position is not user-configurable without CSS tweak.,I would like the attachment bar to appear at the top of the email,False,2026-05-29,False,,False,True,True,1,0
1584490,IMAP account setup fails with 'failed to find settings',account-login,3,"Autoconfig failing to detect server settings, possibly blocked by Bitdefender or manual settings mismatch.",Thunderbird failed to find the settings for your email server,False,2026-05-29,False,,False,True,True,1,0
1584491,Calendar feature requests: dates in week view and iCloud travel time,calendar-tasks,1,Feature enhancement request; week view lacks per-day dates and iCloud travel-time field is not synced/displayed.,"In a weekly overview, I do NOT see a date for each day. I would really like that.",False,2026-05-29,True,meetup,True,False,False,1,1
1584492,Calendar travel time field not supported/synced from iCloud,calendar-tasks,2,Thunderbird's calendar/CalDAV implementation does not support Apple's proprietary travel-time property stored in iCloud events.,"the travel time that I enter in my iPhone, for an appointment is also saved in iCloud. Unfortunately, I cannot see or create this in the Thunderbird calendar",False,2026-05-29,False,,False,True,True,1,0
1584502,UI hangs/latency caused by antivirus scanning profile folder,performance-crash,3,Windows Defender real-time scanning of the Thunderbird profile folder causes repeated multi-second UI freezes.,"it hangs for 5-10-15 seconds, if I click on a new feature, the screen goes gray until the latency resolves",False,2026-05-29,True,siffemoz,True,True,True,4,1
1584508,Maildir INBOX folder deleted on IMAP folder repair causing data loss,performance-crash,5,"Long-standing maildir implementation bug causes the entire INBOX cur/tmp folder to be deleted during folder repair, losing local messages.","The second time, repairing the folder causes all messages in the folder to disappear. Worse, it seems that it deleted the inbox file in the file system.",True,2026-05-29,False,,False,True,True,6,3
1584517,Account stuck perpetually on 'loading messages' on one account,send-receive,3,Server connectivity/authentication issue on outdated Thunderbird 44 on Windows XP incompatible with provider's current security requirements.,"""loading messages"" shows in the status bar and the cursor shows an hourglass. It's stuck in this mode forever",False,2026-05-29,False,,False,False,True,2,1
1584519,Global search fails to find existing messages,search-folders,3,Gloda global index corruption plus tokenizer limitations (numbers/short terms like 'jv16') prevent matching existing messages.,search for all messages that have jv16 in either the subject or body text ... they are no longer found by the find function (although they do exist,False,2026-05-29,False,,False,False,True,4,2
1584522,How to forward multiple existing emails as attachments in one message,send-receive,1,Not a defect; user unaware of saving as EML and attaching or forwarding as attachment feature.,I was hoping there might be some way to send one email with the others as attachments,False,2026-05-29,True,davidsk,True,True,True,5,2
1584525,POP3 folder structure and Sent folder lost after crash,performance-crash,4,A crash corrupted or truncated local mbox files for one POP account and no recent backup exists to restore from.,it appears that I have lost my folder structure and sent folder for one of the 5 email accounts,False,2026-05-29,False,,False,True,True,1,0
1584526,Email attachments disappeared from received message,attachments,3,"Likely a display bug where attachment list is hidden by the Today Pane on small windows, rather than actual data loss.","today the link to them at the bottom of the email is missing, so there is no trace of the attachments",False,2026-05-29,False,,False,True,True,1,0
1584535,No new mail notification/alert triggered,send-receive,2,Push-notified (IMAP IDLE) mail is not treated as 'new' so notifications are suppressed; disabling immediate notification changes behavior.,no alert or notification triggered when an email arrives,False,2026-05-29,False,,False,True,True,1,0
1584538,IMAP4 retrieval failed error on Hotmail account,send-receive,3,"A specific message on the Outlook/Hotmail IMAP server fails to download, possibly a corrupted server-side message or auth quirk after reinstall.",Retrieval using the IMAP4 protocol failed for the following message: 18241 comes up every time I use Hotmail,False,2026-05-29,False,,False,True,True,2,1
1584543,Antivirus/malware interfering with message download causing freeze and write errors,performance-crash,4,"Third-party antivirus (or malware) locking mbox files during on-access scanning blocks Thunderbird from writing downloaded messages, causing hangs.","it downloads a few but then freezes... ""Unable to write the email to the mailbox.",False,2026-05-29,False,,False,False,True,2,1
1584544,Consolidating multiple accounts into one inbox to avoid duplicates,send-receive,2,"User unaware of unified/virtual folder feature and using server-side forwarding while also polling the source account, producing duplicates.",I have 3 email accounts and I would like to download all three to one inbox,False,2026-05-29,True,davidsk,True,True,True,3,1
1584553,Adding custom fonts for composing email,settings-config,1,Thunderbird uses OS-installed fonts; user just needs to install fonts in the OS.,How does one add additional fonts to Thunderbird for use in composing email messages?,False,2026-05-29,False,,False,True,True,6,2
1584561,Password prompt persists after removing Gmail account,account-login,3,Residual calendar/address book or saved credential for the removed Gmail account still triggers auth prompts.,I am trying to remove the pop up for a password of an email account no longer monitored,False,2026-05-29,False,,False,False,True,2,1
